graph_type,nodes,edges,greatest_time,strongly_connected,path_length
data/wico-graph/Other_Graphs/,91,543,4498975,25,0
data/wico-graph/Other_Graphs/,87,46,4772233,67,0
data/wico-graph/Other_Graphs/,96,623,660471,15,1
data/wico-graph/Other_Graphs/,91,409,974618,30,1
data/wico-graph/Other_Graphs/,22,30,1216187,13,0
data/wico-graph/Other_Graphs/,23,155,63827,3,1
data/wico-graph/Other_Graphs/,93,177,8227273,69,1
data/wico-graph/Other_Graphs/,95,676,854188,18,1
data/wico-graph/Other_Graphs/,8,8,28187189,6,1
data/wico-graph/Other_Graphs/,44,105,108796,21,1
data/wico-graph/Other_Graphs/,95,163,671848,53,2
data/wico-graph/Other_Graphs/,80,1094,5580004,10,1
data/wico-graph/Other_Graphs/,98,2388,1156583,3,1
data/wico-graph/Other_Graphs/,44,66,176139,23,0
data/wico-graph/Other_Graphs/,90,108,3678326,78,2
data/wico-graph/Other_Graphs/,94,693,1194558,5,1
data/wico-graph/Other_Graphs/,10,8,35487,10,0
data/wico-graph/Other_Graphs/,68,487,143878,2,1
data/wico-graph/Other_Graphs/,97,126,664062,56,0
data/wico-graph/Other_Graphs/,68,220,1661269,30,1
data/wico-graph/Other_Graphs/,27,71,58739,6,2
data/wico-graph/Other_Graphs/,85,136,282031,70,1
data/wico-graph/Other_Graphs/,21,65,72431,6,1
data/wico-graph/Other_Graphs/,92,44,705803,91,1
data/wico-graph/Other_Graphs/,54,117,8483602,32,3
data/wico-graph/Other_Graphs/,90,117,1296864,75,1
data/wico-graph/Other_Graphs/,67,414,33681518,22,0
data/wico-graph/Other_Graphs/,96,88,531159,83,1
data/wico-graph/Other_Graphs/,38,168,34309075,4,1
data/wico-graph/Other_Graphs/,35,23,262043,26,1
data/wico-graph/Other_Graphs/,93,95,8204466,71,1
data/wico-graph/Other_Graphs/,11,23,89773,2,3
data/wico-graph/Other_Graphs/,48,238,41050,1,1
data/wico-graph/Other_Graphs/,68,89,499853,57,1
data/wico-graph/Other_Graphs/,95,310,9790328,5,1
data/wico-graph/Other_Graphs/,90,175,6663792,64,0
data/wico-graph/Other_Graphs/,8,4,941976,8,1
data/wico-graph/Other_Graphs/,95,136,652280,62,1
data/wico-graph/Other_Graphs/,40,31,949262,39,0
data/wico-graph/Other_Graphs/,94,99,10054182,83,1
data/wico-graph/Other_Graphs/,24,43,2972763,11,1
data/wico-graph/Other_Graphs/,95,79,9499007,84,0
data/wico-graph/Other_Graphs/,48,95,1041306,25,1
data/wico-graph/Other_Graphs/,100,197,732077,65,1
data/wico-graph/Other_Graphs/,94,180,10257683,56,1
data/wico-graph/Other_Graphs/,96,211,757140,59,1
data/wico-graph/Other_Graphs/,27,20,169898,25,2
data/wico-graph/Other_Graphs/,95,102,1431655,91,1
data/wico-graph/Other_Graphs/,99,619,5121287,21,1
data/wico-graph/Other_Graphs/,70,200,28940425,24,1
data/wico-graph/Other_Graphs/,51,55,210585,49,1
data/wico-graph/Other_Graphs/,12,3,1172950,11,0
data/wico-graph/Other_Graphs/,89,95,5730298,83,1
data/wico-graph/Other_Graphs/,79,45,710928,66,0
data/wico-graph/Other_Graphs/,84,28,6827294,78,0
data/wico-graph/Other_Graphs/,95,163,9171900,44,0
data/wico-graph/Other_Graphs/,89,315,462865,39,1
data/wico-graph/Other_Graphs/,71,143,2610428,21,1
data/wico-graph/Other_Graphs/,98,370,576800,23,2
data/wico-graph/Other_Graphs/,95,249,209471,51,0
data/wico-graph/Other_Graphs/,38,138,136977,9,1
data/wico-graph/Other_Graphs/,88,25,7199752,78,0
data/wico-graph/Other_Graphs/,92,48,8899045,81,0
data/wico-graph/Other_Graphs/,93,193,1138124,77,1
data/wico-graph/Other_Graphs/,87,18,8384567,81,0
data/wico-graph/Other_Graphs/,20,36,18158182,5,1
data/wico-graph/Other_Graphs/,100,130,94450,57,0
data/wico-graph/Other_Graphs/,96,3912,123511,2,2
data/wico-graph/Other_Graphs/,91,195,2510544,47,2
data/wico-graph/Other_Graphs/,91,132,1448313,71,1
data/wico-graph/Other_Graphs/,95,702,600791,47,0
data/wico-graph/Other_Graphs/,35,126,81739,7,2
data/wico-graph/Other_Graphs/,97,493,1670907,23,2
data/wico-graph/Other_Graphs/,27,35,2112486,15,0
data/wico-graph/Other_Graphs/,99,108,2664210,81,1
data/wico-graph/Other_Graphs/,98,444,342104,8,1
data/wico-graph/Other_Graphs/,13,35,37310,3,1
data/wico-graph/Other_Graphs/,12,23,26586595,9,1
data/wico-graph/Other_Graphs/,93,382,40020660,17,0
data/wico-graph/Other_Graphs/,92,165,174270,61,1
data/wico-graph/Other_Graphs/,9,19,14644,1,1
data/wico-graph/Other_Graphs/,12,18,473545,9,0
data/wico-graph/Other_Graphs/,52,1718,130047,1,1
data/wico-graph/Other_Graphs/,23,15,10493120,19,1
data/wico-graph/Other_Graphs/,10,14,6905,10,1
data/wico-graph/Other_Graphs/,14,42,76197,2,1
data/wico-graph/Other_Graphs/,12,12,271638,12,1
data/wico-graph/Other_Graphs/,87,27,9544419,81,0
data/wico-graph/Other_Graphs/,36,71,388683,21,1
data/wico-graph/Other_Graphs/,6,6,356209,4,2
data/wico-graph/Other_Graphs/,92,53,724693,82,0
data/wico-graph/Other_Graphs/,83,75,10919177,79,0
data/wico-graph/Other_Graphs/,90,96,648481,60,0
data/wico-graph/Other_Graphs/,38,72,474418,22,1
data/wico-graph/Other_Graphs/,95,267,10240086,28,4
data/wico-graph/Other_Graphs/,6,11,4655,1,1
data/wico-graph/Other_Graphs/,93,31,1227984,80,0
data/wico-graph/Other_Graphs/,37,208,176654,11,0
data/wico-graph/Other_Graphs/,9,8,645285,5,0
data/wico-graph/Other_Graphs/,90,339,7086477,39,1
data/wico-graph/Other_Graphs/,4,4,9672274,3,1
data/wico-graph/Other_Graphs/,6,7,34456,3,2
data/wico-graph/Other_Graphs/,91,248,4371041,47,1
data/wico-graph/Other_Graphs/,92,182,10686438,46,0
data/wico-graph/Other_Graphs/,91,54,19969150,80,1
data/wico-graph/Other_Graphs/,14,41,30389729,4,1
data/wico-graph/Other_Graphs/,97,108,6160565,74,0
data/wico-graph/Other_Graphs/,55,161,276696,28,1
data/wico-graph/Other_Graphs/,91,346,46682520,28,1
data/wico-graph/5G_Conspiracy_Graphs/,89,42,609979,76,0
data/wico-graph/5G_Conspiracy_Graphs/,16,20,334681,13,0
data/wico-graph/5G_Conspiracy_Graphs/,96,3094,2747502,6,0
data/wico-graph/5G_Conspiracy_Graphs/,26,118,111897,7,1
data/wico-graph/5G_Conspiracy_Graphs/,58,63,700877,53,1
data/wico-graph/5G_Conspiracy_Graphs/,32,138,61774,4,0
data/wico-graph/5G_Conspiracy_Graphs/,56,130,1764567,26,0
data/wico-graph/5G_Conspiracy_Graphs/,42,45,673575,34,0
data/wico-graph/5G_Conspiracy_Graphs/,50,52,10717033,39,1
data/wico-graph/5G_Conspiracy_Graphs/,96,214,6504059,57,1
data/wico-graph/5G_Conspiracy_Graphs/,56,856,1274662,1,1
data/wico-graph/5G_Conspiracy_Graphs/,6,5,27890,6,1
data/wico-graph/5G_Conspiracy_Graphs/,9,2,660986,8,0
data/wico-graph/5G_Conspiracy_Graphs/,30,61,69796,10,1
data/wico-graph/5G_Conspiracy_Graphs/,88,74,5664589,84,0
data/wico-graph/5G_Conspiracy_Graphs/,59,65,774624,54,0
data/wico-graph/5G_Conspiracy_Graphs/,36,418,212780,1,1
data/wico-graph/5G_Conspiracy_Graphs/,73,210,4912673,32,1
data/wico-graph/5G_Conspiracy_Graphs/,72,279,641890,22,0
data/wico-graph/5G_Conspiracy_Graphs/,92,99,707423,67,0
data/wico-graph/5G_Conspiracy_Graphs/,30,119,8695,9,4
data/wico-graph/5G_Conspiracy_Graphs/,76,172,4982406,29,2
data/wico-graph/5G_Conspiracy_Graphs/,31,43,810320,13,0
data/wico-graph/5G_Conspiracy_Graphs/,86,260,3364437,38,1
data/wico-graph/5G_Conspiracy_Graphs/,9,10,752081,4,0
data/wico-graph/5G_Conspiracy_Graphs/,49,131,44564,22,1
data/wico-graph/5G_Conspiracy_Graphs/,27,14,544587,20,0
data/wico-graph/5G_Conspiracy_Graphs/,6,19,14798,1,1
data/wico-graph/5G_Conspiracy_Graphs/,67,513,1256881,19,2
data/wico-graph/5G_Conspiracy_Graphs/,20,20,346501,18,0
data/wico-graph/5G_Conspiracy_Graphs/,9,1,491391,9,0
data/wico-graph/5G_Conspiracy_Graphs/,8,18,26599,1,1
data/wico-graph/5G_Conspiracy_Graphs/,24,4,218059,22,0
data/wico-graph/5G_Conspiracy_Graphs/,99,296,2031520,39,1
data/wico-graph/5G_Conspiracy_Graphs/,6,10,74514,1,1
data/wico-graph/5G_Conspiracy_Graphs/,45,1217,129334,2,1
data/wico-graph/5G_Conspiracy_Graphs/,20,36,102231,11,1
data/wico-graph/5G_Conspiracy_Graphs/,91,182,9279249,48,0
data/wico-graph/5G_Conspiracy_Graphs/,89,96,962789,79,1
data/wico-graph/5G_Conspiracy_Graphs/,6,10,1144985,2,1
data/wico-graph/5G_Conspiracy_Graphs/,9,7,767451,6,0
data/wico-graph/5G_Conspiracy_Graphs/,70,235,10868292,22,1
data/wico-graph/5G_Conspiracy_Graphs/,52,400,126446,2,1
data/wico-graph/5G_Conspiracy_Graphs/,5,9,6952,1,1
data/wico-graph/5G_Conspiracy_Graphs/,97,1987,446701,10,0
data/wico-graph/5G_Conspiracy_Graphs/,24,40,197019,14,1
data/wico-graph/5G_Conspiracy_Graphs/,8,6,45437,8,1
data/wico-graph/5G_Conspiracy_Graphs/,97,189,4480019,49,0
data/wico-graph/5G_Conspiracy_Graphs/,55,152,357938,29,0
data/wico-graph/5G_Conspiracy_Graphs/,90,66,6815592,84,1
data/wico-graph/5G_Conspiracy_Graphs/,89,39,8401386,76,1
data/wico-graph/5G_Conspiracy_Graphs/,98,247,2132225,50,0
data/wico-graph/5G_Conspiracy_Graphs/,11,12,90394,9,1
data/wico-graph/5G_Conspiracy_Graphs/,48,325,156950,21,1
data/wico-graph/5G_Conspiracy_Graphs/,48,47,60618,27,0
data/wico-graph/5G_Conspiracy_Graphs/,51,74,924961,36,0
data/wico-graph/5G_Conspiracy_Graphs/,5,2,216127,4,0
data/wico-graph/5G_Conspiracy_Graphs/,23,33,160773,14,1
data/wico-graph/5G_Conspiracy_Graphs/,13,13,739433,11,0
data/wico-graph/5G_Conspiracy_Graphs/,89,46,2777342,77,0
data/wico-graph/5G_Conspiracy_Graphs/,92,289,9746832,35,1
data/wico-graph/5G_Conspiracy_Graphs/,4,4,4749,2,1
data/wico-graph/5G_Conspiracy_Graphs/,9,10,22361,7,1
data/wico-graph/5G_Conspiracy_Graphs/,68,156,539138,34,2
data/wico-graph/5G_Conspiracy_Graphs/,95,369,11695473,27,1
data/wico-graph/5G_Conspiracy_Graphs/,66,71,930151,50,0
data/wico-graph/5G_Conspiracy_Graphs/,13,25,11382798,4,1
data/wico-graph/5G_Conspiracy_Graphs/,29,27,132556,17,0
data/wico-graph/5G_Conspiracy_Graphs/,6,3,17329,6,1
data/wico-graph/5G_Conspiracy_Graphs/,29,71,349304,11,1
data/wico-graph/5G_Conspiracy_Graphs/,8,11,203329,3,1
data/wico-graph/5G_Conspiracy_Graphs/,58,125,76208,27,1
data/wico-graph/5G_Conspiracy_Graphs/,91,43,2049481,80,0
data/wico-graph/5G_Conspiracy_Graphs/,16,32,891075,8,0
data/wico-graph/5G_Conspiracy_Graphs/,62,73,1140757,39,0
data/wico-graph/5G_Conspiracy_Graphs/,98,72,1267613,78,0
data/wico-graph/5G_Conspiracy_Graphs/,6,5,1869,5,1
data/wico-graph/5G_Conspiracy_Graphs/,40,251,86867,2,1
data/wico-graph/5G_Conspiracy_Graphs/,6,0,608655,6,0
data/wico-graph/5G_Conspiracy_Graphs/,40,83,2768069,25,1
data/wico-graph/5G_Conspiracy_Graphs/,93,51,1823071,78,0
data/wico-graph/5G_Conspiracy_Graphs/,8,23,34253,1,2
data/wico-graph/5G_Conspiracy_Graphs/,41,117,526848,16,1
data/wico-graph/5G_Conspiracy_Graphs/,30,35,3596860,18,0
data/wico-graph/5G_Conspiracy_Graphs/,27,8,787571,24,0
data/wico-graph/5G_Conspiracy_Graphs/,52,68,355812,43,0
data/wico-graph/5G_Conspiracy_Graphs/,93,216,1681661,21,1
data/wico-graph/5G_Conspiracy_Graphs/,24,57,202527,5,1
data/wico-graph/5G_Conspiracy_Graphs/,97,236,5577725,59,1
data/wico-graph/5G_Conspiracy_Graphs/,62,37,413077,47,0
data/wico-graph/5G_Conspiracy_Graphs/,20,38,786631,8,1
data/wico-graph/5G_Conspiracy_Graphs/,23,59,1296097,8,3
data/wico-graph/5G_Conspiracy_Graphs/,55,17,631248,49,1
data/wico-graph/5G_Conspiracy_Graphs/,89,274,3907416,28,0
data/wico-graph/5G_Conspiracy_Graphs/,69,204,176109,30,1
data/wico-graph/5G_Conspiracy_Graphs/,33,96,8796794,6,1
data/wico-graph/5G_Conspiracy_Graphs/,94,281,284804,36,0
data/wico-graph/5G_Conspiracy_Graphs/,86,28,8610873,76,1
data/wico-graph/5G_Conspiracy_Graphs/,84,234,206916,8,0
data/wico-graph/5G_Conspiracy_Graphs/,8,19,316844,3,1
data/wico-graph/5G_Conspiracy_Graphs/,30,97,2680796,5,1
data/wico-graph/5G_Conspiracy_Graphs/,22,37,84649,8,2
data/wico-graph/5G_Conspiracy_Graphs/,38,99,1303709,13,1
data/wico-graph/5G_Conspiracy_Graphs/,90,244,1008776,36,0
data/wico-graph/5G_Conspiracy_Graphs/,23,10,877112,19,0
data/wico-graph/5G_Conspiracy_Graphs/,6,16,328466,2,0
data/wico-graph/5G_Conspiracy_Graphs/,87,30,2679768,81,0
data/wico-graph/5G_Conspiracy_Graphs/,11,19,40471,7,1
data/wico-graph/5G_Conspiracy_Graphs/,95,322,3698533,37,1
data/wico-graph/5G_Conspiracy_Graphs/,8,8,333567,4,0
data/wico-graph/5G_Conspiracy_Graphs/,65,216,3776703,23,1
data/wico-graph/5G_Conspiracy_Graphs/,87,25,5720147,77,0
data/wico-graph/5G_Conspiracy_Graphs/,89,12,1016339,85,0
data/wico-graph/5G_Conspiracy_Graphs/,90,205,453134,45,0
data/wico-graph/5G_Conspiracy_Graphs/,21,23,379739,12,0
data/wico-graph/5G_Conspiracy_Graphs/,73,83,1679439,62,0
data/wico-graph/5G_Conspiracy_Graphs/,9,14,7639,4,1
data/wico-graph/5G_Conspiracy_Graphs/,6,4,283400,4,0
data/wico-graph/5G_Conspiracy_Graphs/,22,9,480096,19,0
data/wico-graph/5G_Conspiracy_Graphs/,60,199,2793260,25,0
data/wico-graph/5G_Conspiracy_Graphs/,92,59,8266938,75,1
data/wico-graph/5G_Conspiracy_Graphs/,8,6,649979,6,0
data/wico-graph/5G_Conspiracy_Graphs/,11,34,89811,2,1
data/wico-graph/5G_Conspiracy_Graphs/,8,15,13189,1,1
data/wico-graph/5G_Conspiracy_Graphs/,40,185,10092,3,1
data/wico-graph/5G_Conspiracy_Graphs/,95,184,1573389,67,0
data/wico-graph/5G_Conspiracy_Graphs/,1,0,0,1,0
data/wico-graph/5G_Conspiracy_Graphs/,37,116,73095,9,1
data/wico-graph/5G_Conspiracy_Graphs/,19,8,654637,16,0
data/wico-graph/5G_Conspiracy_Graphs/,94,171,6516200,71,2
data/wico-graph/5G_Conspiracy_Graphs/,20,8,669926,18,0
data/wico-graph/5G_Conspiracy_Graphs/,94,53,4330196,74,3
data/wico-graph/5G_Conspiracy_Graphs/,55,81,428827,36,2
data/wico-graph/5G_Conspiracy_Graphs/,20,16,651923,20,0
data/wico-graph/5G_Conspiracy_Graphs/,90,165,1127750,55,1
data/wico-graph/5G_Conspiracy_Graphs/,22,22,3948088,12,1
data/wico-graph/5G_Conspiracy_Graphs/,57,925,60771,2,2
data/wico-graph/5G_Conspiracy_Graphs/,50,158,170813,10,1
data/wico-graph/5G_Conspiracy_Graphs/,94,138,2377846,69,0
data/wico-graph/5G_Conspiracy_Graphs/,7,6,96480,6,1
data/wico-graph/5G_Conspiracy_Graphs/,92,132,1094516,54,0
data/wico-graph/5G_Conspiracy_Graphs/,8,9,1050635,4,0
data/wico-graph/5G_Conspiracy_Graphs/,4,6,10763,1,2
data/wico-graph/5G_Conspiracy_Graphs/,87,179,10194783,42,3
data/wico-graph/5G_Conspiracy_Graphs/,21,19,3657563,15,2
data/wico-graph/5G_Conspiracy_Graphs/,26,123,458499,4,2
data/wico-graph/5G_Conspiracy_Graphs/,22,54,28066,6,0
data/wico-graph/5G_Conspiracy_Graphs/,88,181,2450049,52,0
data/wico-graph/5G_Conspiracy_Graphs/,8,32,48479,2,1
data/wico-graph/5G_Conspiracy_Graphs/,91,92,1539691,85,1
data/wico-graph/5G_Conspiracy_Graphs/,95,94,1741704,88,1
data/wico-graph/5G_Conspiracy_Graphs/,6,10,74209,1,1
data/wico-graph/5G_Conspiracy_Graphs/,20,31,274507,11,1
data/wico-graph/5G_Conspiracy_Graphs/,21,54,139873,8,2
data/wico-graph/5G_Conspiracy_Graphs/,6,2,155446,6,0
data/wico-graph/5G_Conspiracy_Graphs/,29,191,8435218,2,0
data/wico-graph/5G_Conspiracy_Graphs/,26,45,1383808,12,0
data/wico-graph/5G_Conspiracy_Graphs/,12,48,64222,4,1
data/wico-graph/5G_Conspiracy_Graphs/,86,65,337422,64,0
data/wico-graph/5G_Conspiracy_Graphs/,95,115,2162326,83,1
data/wico-graph/5G_Conspiracy_Graphs/,41,100,9856597,17,1
data/wico-graph/5G_Conspiracy_Graphs/,85,119,12389056,49,1
data/wico-graph/5G_Conspiracy_Graphs/,7,8,11932,5,0
data/wico-graph/5G_Conspiracy_Graphs/,79,372,3331545,17,1
data/wico-graph/5G_Conspiracy_Graphs/,54,635,78262,3,1
data/wico-graph/5G_Conspiracy_Graphs/,9,3,372863,8,0
data/wico-graph/5G_Conspiracy_Graphs/,43,60,300530,33,0
data/wico-graph/5G_Conspiracy_Graphs/,89,334,6817687,5,1
data/wico-graph/5G_Conspiracy_Graphs/,5,8,6466,1,1
data/wico-graph/5G_Conspiracy_Graphs/,49,35,454863,39,1
data/wico-graph/5G_Conspiracy_Graphs/,31,94,260544,13,0
data/wico-graph/5G_Conspiracy_Graphs/,80,163,492356,52,0
data/wico-graph/5G_Conspiracy_Graphs/,7,4,653078,5,0
data/wico-graph/5G_Conspiracy_Graphs/,43,88,190677,24,2
data/wico-graph/5G_Conspiracy_Graphs/,64,202,3152933,23,1
data/wico-graph/5G_Conspiracy_Graphs/,98,90,4458559,72,0
data/wico-graph/5G_Conspiracy_Graphs/,13,19,26748,4,1
data/wico-graph/5G_Conspiracy_Graphs/,21,24,1307110,19,1
data/wico-graph/5G_Conspiracy_Graphs/,8,6,30271,5,0
data/wico-graph/5G_Conspiracy_Graphs/,51,37,374869,40,0
data/wico-graph/5G_Conspiracy_Graphs/,35,41,72754,26,0
data/wico-graph/5G_Conspiracy_Graphs/,16,39,210023,6,0
data/wico-graph/5G_Conspiracy_Graphs/,92,132,5906673,50,0
data/wico-graph/5G_Conspiracy_Graphs/,6,8,87682,3,2
data/wico-graph/5G_Conspiracy_Graphs/,8,14,3316,1,1
data/wico-graph/5G_Conspiracy_Graphs/,91,495,1905965,16,0
data/wico-graph/5G_Conspiracy_Graphs/,28,44,136964,16,3
data/wico-graph/5G_Conspiracy_Graphs/,8,10,34134,5,0
data/wico-graph/5G_Conspiracy_Graphs/,13,12,58478,13,1
data/wico-graph/5G_Conspiracy_Graphs/,5,8,37471,2,0
data/wico-graph/5G_Conspiracy_Graphs/,9,8,2088111,5,1
data/wico-graph/5G_Conspiracy_Graphs/,6,8,6936,4,2
data/wico-graph/5G_Conspiracy_Graphs/,27,33,357049,14,0
data/wico-graph/5G_Conspiracy_Graphs/,95,191,660542,65,0
data/wico-graph/5G_Conspiracy_Graphs/,40,100,579648,15,0
data/wico-graph/5G_Conspiracy_Graphs/,19,26,325405,15,1
data/wico-graph/5G_Conspiracy_Graphs/,30,66,585274,6,0
data/wico-graph/5G_Conspiracy_Graphs/,33,65,2526522,25,0
data/wico-graph/5G_Conspiracy_Graphs/,45,124,68886,2,2
data/wico-graph/5G_Conspiracy_Graphs/,89,98,8205488,62,0
data/wico-graph/5G_Conspiracy_Graphs/,89,113,3595709,79,1
data/wico-graph/5G_Conspiracy_Graphs/,22,55,1042344,12,0
data/wico-graph/5G_Conspiracy_Graphs/,35,129,68125,3,2
data/wico-graph/5G_Conspiracy_Graphs/,21,34,207410,10,2
data/wico-graph/5G_Conspiracy_Graphs/,91,154,457009,62,0
data/wico-graph/5G_Conspiracy_Graphs/,20,23,2178035,16,0
data/wico-graph/5G_Conspiracy_Graphs/,95,99,2393016,86,1
data/wico-graph/5G_Conspiracy_Graphs/,39,23,678370,32,0
data/wico-graph/5G_Conspiracy_Graphs/,50,151,145464,9,3
data/wico-graph/5G_Conspiracy_Graphs/,12,54,71324,1,2
data/wico-graph/5G_Conspiracy_Graphs/,94,294,8052036,22,1
data/wico-graph/5G_Conspiracy_Graphs/,94,241,8986714,30,0
data/wico-graph/5G_Conspiracy_Graphs/,23,24,42076,21,2
data/wico-graph/5G_Conspiracy_Graphs/,63,1469,608810,9,0
data/wico-graph/5G_Conspiracy_Graphs/,95,34,5747730,84,1
data/wico-graph/5G_Conspiracy_Graphs/,30,13,618819,26,0
data/wico-graph/5G_Conspiracy_Graphs/,77,91,2267070,70,1
data/wico-graph/5G_Conspiracy_Graphs/,31,27,84814,25,1
data/wico-graph/5G_Conspiracy_Graphs/,10,5,309583,8,0
data/wico-graph/5G_Conspiracy_Graphs/,8,9,48478,6,0
data/wico-graph/5G_Conspiracy_Graphs/,35,144,237733,8,2
data/wico-graph/5G_Conspiracy_Graphs/,68,55,267754,52,0
data/wico-graph/5G_Conspiracy_Graphs/,7,19,2651989,2,0
data/wico-graph/5G_Conspiracy_Graphs/,88,60,4440873,84,1
data/wico-graph/5G_Conspiracy_Graphs/,93,262,6540079,61,0
data/wico-graph/5G_Conspiracy_Graphs/,22,43,47713,11,1
data/wico-graph/5G_Conspiracy_Graphs/,21,15,44234,16,0
data/wico-graph/5G_Conspiracy_Graphs/,18,15,7573626,17,0
data/wico-graph/5G_Conspiracy_Graphs/,7,9,53537,5,1
data/wico-graph/5G_Conspiracy_Graphs/,7,6,82040,7,1
data/wico-graph/5G_Conspiracy_Graphs/,15,14,51529,14,1
data/wico-graph/5G_Conspiracy_Graphs/,94,360,152836,24,0
data/wico-graph/5G_Conspiracy_Graphs/,79,313,681650,26,3
data/wico-graph/5G_Conspiracy_Graphs/,94,51,2041130,76,0
data/wico-graph/5G_Conspiracy_Graphs/,92,126,2665677,57,0
data/wico-graph/5G_Conspiracy_Graphs/,20,46,19402,3,1
data/wico-graph/5G_Conspiracy_Graphs/,16,20,9867653,13,1
data/wico-graph/5G_Conspiracy_Graphs/,25,49,834995,10,2
data/wico-graph/5G_Conspiracy_Graphs/,96,3134,2769350,4,2
data/wico-graph/5G_Conspiracy_Graphs/,96,275,5388963,26,0
data/wico-graph/5G_Conspiracy_Graphs/,23,2,432277,22,0
data/wico-graph/5G_Conspiracy_Graphs/,96,127,2145492,57,1
data/wico-graph/5G_Conspiracy_Graphs/,99,434,82452,7,1
data/wico-graph/5G_Conspiracy_Graphs/,55,9,643934,52,0
data/wico-graph/5G_Conspiracy_Graphs/,26,125,120852,6,2
data/wico-graph/5G_Conspiracy_Graphs/,8,6,393871,5,0
data/wico-graph/5G_Conspiracy_Graphs/,22,30,1013506,14,1
data/wico-graph/5G_Conspiracy_Graphs/,25,70,1038569,4,1
data/wico-graph/5G_Conspiracy_Graphs/,39,50,1090454,32,1
data/wico-graph/5G_Conspiracy_Graphs/,20,32,166915,6,1
data/wico-graph/5G_Conspiracy_Graphs/,6,12,16125,2,1
data/wico-graph/5G_Conspiracy_Graphs/,68,101,689917,35,0
data/wico-graph/5G_Conspiracy_Graphs/,42,0,653796,42,0
data/wico-graph/5G_Conspiracy_Graphs/,34,40,1395797,24,1
data/wico-graph/5G_Conspiracy_Graphs/,7,6,1059988,6,0
data/wico-graph/5G_Conspiracy_Graphs/,45,87,5553752,26,1
data/wico-graph/5G_Conspiracy_Graphs/,57,159,1097322,14,0
data/wico-graph/5G_Conspiracy_Graphs/,91,54,10656503,81,0
data/wico-graph/5G_Conspiracy_Graphs/,79,147,2502278,43,2
data/wico-graph/5G_Conspiracy_Graphs/,28,232,67500,2,2
data/wico-graph/5G_Conspiracy_Graphs/,7,3,56196,6,0
data/wico-graph/5G_Conspiracy_Graphs/,95,109,7012161,56,0
data/wico-graph/5G_Conspiracy_Graphs/,6,10,22394,2,1
data/wico-graph/5G_Conspiracy_Graphs/,47,158,335280,16,1
data/wico-graph/5G_Conspiracy_Graphs/,23,12,940943,18,0
data/wico-graph/5G_Conspiracy_Graphs/,7,6,93554,7,0
data/wico-graph/5G_Conspiracy_Graphs/,22,61,2017329,10,0
data/wico-graph/5G_Conspiracy_Graphs/,24,62,2163476,13,0
data/wico-graph/5G_Conspiracy_Graphs/,8,7,94470,8,1
data/wico-graph/5G_Conspiracy_Graphs/,27,65,131439,6,2
data/wico-graph/5G_Conspiracy_Graphs/,42,148,983188,15,1
data/wico-graph/5G_Conspiracy_Graphs/,35,76,5043948,16,2
data/wico-graph/5G_Conspiracy_Graphs/,15,28,15436,2,1
data/wico-graph/5G_Conspiracy_Graphs/,28,44,137329,18,2
data/wico-graph/5G_Conspiracy_Graphs/,94,134,316113,70,2
data/wico-graph/5G_Conspiracy_Graphs/,40,68,1391956,28,2
data/wico-graph/5G_Conspiracy_Graphs/,8,9,24246,6,1
data/wico-graph/5G_Conspiracy_Graphs/,36,34,791606,34,1
data/wico-graph/5G_Conspiracy_Graphs/,6,2,205761,5,0
data/wico-graph/5G_Conspiracy_Graphs/,6,6,17040,5,1
data/wico-graph/5G_Conspiracy_Graphs/,27,79,3612369,11,0
data/wico-graph/5G_Conspiracy_Graphs/,21,151,126071,4,2
data/wico-graph/5G_Conspiracy_Graphs/,53,246,139086,11,0
data/wico-graph/5G_Conspiracy_Graphs/,96,59,296750,81,0
data/wico-graph/5G_Conspiracy_Graphs/,30,48,48149,22,1
data/wico-graph/5G_Conspiracy_Graphs/,39,111,669048,16,0
